Geo_FIPS,Geo_NAME,Geo_QNAME,Geo_NATION,Geo_STATE,Geo_COUNTY,Geo_CS,Geo_CT,Geo_BG,Geo_PLACE,Geo_CD,Geo_SLDUC,Geo_SLDLC,Geo_MSAMSA,Geo_CSA,SE_T005_000,SE_T005_002,SE_T005_003,SE_T005_004,SE_T005_005,SE_T005_006,SE_T005_007,SE_T005_008,SE_T006_000,SE_T006_002,SE_T006_003,SE_T006_004,SE_T006_005,SE_T006_006,SE_T006_007,SE_T006_008,SE_T025_000,SE_T025_002,SE_T025_003,SE_T025_004,SE_T025_005,SE_T025_006,SE_T025_007,SE_T025_008,SE_T026_000,SE_T026_002,SE_T026_003,SE_T026_004,SE_T026_005,SE_T026_006,SE_T026_007,SE_T026_008,SE_T027_000,SE_T027_002,SE_T027_003,SE_T027_004,SE_T027_005,SE_T027_006,SE_T027_007,SE_T027_008,SE_T003_000,SE_T003_001,SE_T004_000,SE_T004_001,SE_T013_001,SE_T013_002,SE_T014_001,SE_T014_002
"37183054108","Census Tract 541.08","Census Tract 541.08, Wake County, North Carolina","00","37","183",,"054108",,,,,,,,7771,2822,2823,83,195,5,1141,702,6531,2650,2645,79,106,0,773,278,1240,172,178,4,89,5,368,424,18.9863726841219,6.49056603773585,6.7296786389414,5.06329113924051,83.9622641509434,,47.6067270375162,152.517985611511,-7.99360577730113E-15,-4.26121317886025,-4.17178686777794,-0.141542072068669,0.88630092594043,0.0643417835542401,2.84693526125,4.77696414796218,7771,945.24816492636,6531,794.417161901178,1240,150.831003025182,18.9863726841219,18.9863726841219
"37183054109","Census Tract 541.09","Census Tract 541.09, Wake County, North Carolina","00","37","183",,"054109",,,,,,,,4824,2357,1613,65,43,2,409,335,3186,2172,751,29,36,1,120,77,1638,185,862,36,7,1,289,258,51.4124293785311,8.51749539594844,114.780292942743,124.137931034483,19.4444444444444,100,240.833333333333,335.064935064935,0,-19.3133906737499,9.86510479616981,0.437197252906841,-0.238567051746915,0.010072050294666,4.71196278494533,4.52762084118016,4824,369.083937314143,3186,243.760660091803,1638,125.32327722234,51.4124293785311,51.4124293785313
"37183054111","Census Tract 541.11","Census Tract 541.11, Wake County, North Carolina","00","37","183",,"054111",,,,,,,,2605,1402,626,18,51,1,307,200,2021,1307,493,5,27,1,138,50,584,95,133,13,24,0,169,150,28.8965858485898,7.26855394032135,26.9776876267748,260,88.8888888888889,0,122.463768115942,300,-1.15463194561016E-14,-10.851377237661,-0.363154250807976,0.443576610655298,0.621801221530931,-0.0110927392892859,4.956725970401,5.20352042517102,2605,345.180657719557,2021,267.796587044616,584,77.384070674941,28.8965858485898,28.8965858485898
"37183054112","Census Tract 541.12","Census Tract 541.12, Wake County, North Carolina","00","37","183",,"054112",,,,,,,,3999,1332,1518,53,74,5,621,396,2931,1366,1082,25,33,3,301,121,1068,-34,436,28,41,2,320,275,36.4380757420676,-2.48901903367496,40.2957486136784,112,124.242424242424,66.6666666666667,106.312292358804,227.272727272727,-2.66453525910038E-15,-13.2969270976905,1.04376145213376,0.472380121642488,0.724567016882163,0.0226771124715672,5.25934963781887,5.77419175674164,3999,938.949817393018,2931,688.187525576128,1068,250.76229181689,36.4380757420676,36.4380757420676
"37183054113","Census Tract 541.13","Census Tract 541.13, Wake County, North Carolina","00","37","183",,"054113",,,,,,,,4887,1679,2002,46,254,3,548,355,2285,1270,647,23,49,0,230,66,2602,409,1355,23,205,3,318,289,113.873085339168,32.2047244094488,209.428129829985,100,418.367346938775,,138.260869565217,437.878787878788,-7.105427357601E-15,-21.2234128055543,12.6507292378879,-0.0652917869451351,3.05304252473516,0.0613873542050338,1.1477778538963,4.37576762177509,4887,577.158824164311,2285,269.860428323194,2602,307.298395841117,113.873085339168,113.873085339169
"37183054114","Census Tract 541.14","Census Tract 541.14, Wake County, North Carolina","00","37","183",,"054114",,,,,,,,7613,3111,2494,81,235,5,1097,590,4737,2619,1155,50,68,2,668,175,2876,492,1339,31,167,3,429,415,60.7135317711632,18.7857961053837,115.930735930736,62,245.588235294118,150,64.2215568862275,237.142857142857,-6.21724893790088E-15,-14.4238460145378,8.37723247133935,0.00844915426794178,1.65131746217797,0.0234563163611813,0.307810426489294,4.05558018390207,7613,1569.42869712109,4737,976.537992678655,2876,592.890704442435,60.7135317711632,60.7135317711633
"37183054115","Census Tract 541.15","Census Tract 541.15, Wake County, North Carolina","00","37","183",,"054115",,,,,,,,9855,4085,3802,66,333,9,787,773,7742,4148,2776,27,143,5,408,235,2113,-63,1026,39,190,4,379,538,27.2926892275898,-1.51880424300868,36.9596541786743,144.444444444444,132.867132867133,80,92.8921568627451,228.936170212766,-2.66453525910038E-15,-12.1268467697658,2.72303345552621,0.32096371292289,1.53192749268946,0.0267414057698682,2.71583792949197,4.80834277336544,9855,1811.85334059845,7742,1423.37580547064,2113,388.47753512781,27.2926892275898,27.2926892275901
"37183054116","Census Tract 541.16","Census Tract 541.16, Wake County, North Carolina","00","37","183",,"054116",,,,,,,,6623,2143,1845,194,411,7,1291,732,5182,2155,1504,65,281,3,955,219,1441,-12,341,129,130,4,336,513,27.8077962176766,-0.556844547563805,22.6728723404255,198.461538461538,46.2633451957295,133.333333333333,35.1832460732984,234.246575342466,0,-9.22932218769335,-1.16607662862533,1.6748442164957,0.78303023748043,0.0477995789441296,1.06349911099485,6.82622567240357,6623,2027.6218818507,5182,1586.4618136419,1441,441.1600682088,27.8077962176766,27.8077962176768
"37183054117","Census Tract 541.17","Census Tract 541.17, Wake County, North Carolina","00","37","183",,"054117",,,,,,,,6300,1857,2203,48,725,5,843,619,5517,2013,2471,29,443,3,378,180,783,-156,-268,19,282,2,465,439,14.1924959216966,-7.74962742175857,-10.8458114123837,65.5172413793103,63.6568848758465,66.6666666666667,123.015873015873,243.888888888889,5.32907051820075E-15,-7.01103083974209,-9.82058054325591,0.236256764804889,3.47821020741086,0.0249877003547477,6.52940262565059,6.56275408477692,6300,5121.21533779243,5517,4484.72143152395,783,636.49390626848,14.1924959216966,14.1924959216964
"37183054118","Census Tract 541.18","Census Tract 541.18, Wake County, North Carolina","00","37","183",,"054118",,,,,,,,5662,2427,2098,31,401,1,353,351,5392,2760,1897,7,427,6,122,173,270,-333,201,24,-26,-5,231,178,5.00741839762611,-12.0652173913043,10.5956773853453,342.857142857143,-6.08899297423888,-83.3333333333333,189.344262295082,102.890173410405,4.88498130835069E-15,-8.32223150431792,1.87229376540149,0.417687755425047,-0.836836392756331,-0.0936143607180778,3.9719348208212,2.99076591614459,5662,3246.57980996305,5392,3091.76233403758,270,154.81747592547,5.00741839762611,5.00741839762605
"37183054119","Census Tract 541.19","Census Tract 541.19, Wake County, North Carolina","00","37","183",,"054119",,,,,,,,7087,3096,2708,30,298,3,418,534,6321,3651,2081,16,221,3,175,174,766,-555,627,14,77,0,243,360,12.1183357063756,-15.2013147082991,30.1297453147525,87.5,34.841628959276,0,138.857142857143,206.896551724138,0,-14.0742265646927,5.28880251094009,0.170185780823761,0.708599944813178,-0.00512981615904145,3.1295740442196,4.78219410005512,7087,2763.69731481518,6321,2464.98246464608,766,298.7148501691,12.1183357063756,12.1183357063755
"37183054120","Census Tract 541.20","Census Tract 541.20, Wake County, North Carolina","00","37","183",,"054120",,,,,,,,1475,1100,167,6,43,0,52,107,1476,1219,154,9,38,0,30,26,-1,-119,13,-3,5,0,22,81,-0.0677506775067751,-9.76210008203445,8.44155844155844,-33.3333333333333,13.1578947368421,,73.3333333333333,311.538461538462,2.66453525910038E-15,-8.01180469431813,0.888429562261725,-0.202976436544026,0.340728492030683,0,1.49290340361031,5.49271967295944,1475,479.614160060865,1476,479.973494192956,-1,-0.359334132091021,-0.0677506775067751,-0.0748654116192849
"37183054121","Census Tract 541.21","Census Tract 541.21, Wake County, North Carolina","00","37","183",,"054121",,,,,,,,8953,4391,2811,51,319,5,607,769,6869,4255,1986,45,206,3,208,166,2084,136,825,6,113,2,399,603,30.3392051244723,3.19623971797885,41.5407854984894,13.3333333333333,54.8543689320388,66.6666666666667,191.826923076923,363.253012048193,6.21724893790088E-15,-12.8999573109158,2.48479153611059,-0.0854757322239754,0.564070562309697,0.0121727225093916,3.7517530809907,6.17264514121944,8953,2858.32582812347,6869,2192.95652024622,2084,665.36930787725,30.3392051244723,30.3411992775189
"37183054203","Census Tract 542.03","Census Tract 542.03, Wake County, North Carolina","00","37","183",,"054203",,,,,,,,3818,3140,301,6,86,5,59,221,3448,3098,185,3,58,1,40,63,370,42,116,3,28,4,19,158,10.7308584686775,1.3557133634603,62.7027027027027,100,48.2758620689655,400,47.5,250.793650793651,3.99680288865056E-15,-7.6071764106765,2.51827951369687,0.0701433799355599,0.570353642958802,0.101956296891389,0.385218874084049,3.96122470310983,3818,804.04665216301,3448,726.224125056445,370,77.822527106565,10.7308584686775,10.71604817597
"37183054204","Census Tract 542.04","Census Tract 542.04, Wake County, North Carolina","00","37","183",,"054204",,,,,,,,4957,3550,649,19,118,1,171,449,4315,3513,466,19,83,3,89,143,642,37,183,0,35,-2,82,306,14.8783314020857,1.05323085681754,39.2703862660944,0,42.1686746987952,-66.6666666666667,92.1348314606742,213.986013986014,-0.023174971031291,-9.79777652118766,2.29305982784508,-0.0570281009964957,0.456949464116781,-0.049351421062388,1.38709471559701,5.74387706465639,4957,1884.032589175,4315,1640.19060546756,642,243.84198370744,14.8783314020857,14.8666857921631
"37183054206","Census Tract 542.06","Census Tract 542.06, Wake County, North Carolina","00","37","183",,"054206",,,,,,,,6566,4900,780,9,168,6,192,511,4873,4075,463,20,103,5,92,115,1693,825,317,-11,65,1,100,396,34.74245844449,20.2453987730061,68.4665226781858,-55,63.1067961165049,20,108.695652173913,344.347826086957,6.21724893790088E-15,-8.99718522103212,2.3780447365521,-0.273355036382851,0.444947727721219,-0.0112263618980278,1.03620070409792,5.42257345094177,6566,1916.33583231305,4873,1422.11728216871,1693,494.21855014434,34.74245844449,34.7523060398129
"37183054212","Census Tract 542.12","Census Tract 542.12, Wake County, North Carolina","00","37","183",,"054212",,,,,,,,6171,3718,1379,21,334,4,206,509,4128,3029,659,11,270,0,48,111,2043,689,720,10,64,4,158,398,49.4912790697674,22.7467811158798,109.256449165402,90.9090909090909,23.7037037037037,,329.166666666667,358.558558558559,-1.77635683940025E-15,-13.1273836172947,6.38231195803326,0.0738285416030722,-1.12828477537469,0.0648193161562146,2.17540408437063,5.55930449250621,6171,3128.61284717227,4128,2092.88262993755,2043,1035.73021723472,49.4912790697674,49.4882131668141
"37183054213","Census Tract 542.13","Census Tract 542.13, Wake County, North Carolina","00","37","183",,"054213",,,,,,,,4462,2942,686,11,375,0,101,347,4639,3635,490,10,347,0,47,110,-177,-693,196,1,28,0,54,237,-3.81547747359345,-19.0646492434663,40,10,8.06916426512968,,114.893617021277,215.454545454545,-5.32907051820075E-15,-12.4228461191143,4.81165037249233,0.0309625223522937,0.924242645301865,0,1.25040955653494,5.40558102243283,4462,3277.48489620778,4639,3407.66025342822,-177,-130.17535722044,-3.81547747359345,-3.82008027618009
"37183054214","Census Tract 542.14","Census Tract 542.14, Wake County, North Carolina","00","37","183",,"054214",,,,,,,,2122,1753,150,14,11,0,90,104,1901,1706,104,4,3,0,61,23,221,47,46,10,8,0,29,81,11.625460284061,2.75498241500586,44.2307692307692,250,266.666666666667,,47.5409836065574,352.173913043478,-1.33226762955019E-15,-7.13149634524416,1.59799817646449,0.449339377409876,0.360567209777482,0,1.03244435564198,3.69114722595033,2122,185.91213238244,1901,166.549935748831,221,19.362196633609,11.625460284061,11.6254602840607
"37183054215","Census Tract 542.15","Census Tract 542.15, Wake County, North Carolina","00","37","183",,"054215",,,,,,,,4978,2807,1402,21,144,3,169,432,3572,2379,933,12,95,1,89,63,1406,428,469,9,49,2,80,369,39.3617021276596,17.9907524169819,50.2679528403001,75,51.5789473684211,200,89.8876404494382,585.714285714286,-1.77635683940025E-15,-10.2132361112298,2.04410042484806,0.0859099185351718,0.233153535129036,0.0322696460169426,0.903336382209381,6.91446620449125,4978,639.961193403987,3572,459.208795266983,1406,180.752398137004,39.3617021276596,39.3617021276596
"37183054216","Census Tract 542.16","Census Tract 542.16, Wake County, North Carolina","00","37","183",,"054216",,,,,,,,5706,3835,1107,13,215,1,141,394,2418,1890,372,4,45,2,34,71,3288,1945,735,9,170,-1,107,323,135.980148883375,102.910052910053,197.58064516129,225,377.777777777778,-50,314.705882352941,454.929577464789,-6.66133814775094E-15,-10.9538172782296,4.01601553021111,0.0624043821357345,1.90692136352053,-0.065187574091614,1.06496230949268,3.96870126696116,5706,1188.48083155297,2418,503.63593597881,3288,684.84489557416,135.980148883375,135.980148883374
"37183054217","Census Tract 542.17","Census Tract 542.17, Wake County, North Carolina","00","37","183",,"054217",,,,,,,,4573,3210,697,11,223,0,86,346,4166,3246,610,22,153,1,47,87,407,-36,87,-11,70,-1,39,259,9.76956313010082,-1.1090573012939,14.2622950819672,-50,45.7516339869281,-100,82.9787234042553,297.701149425287,1.77635683940025E-15,-7.72184603549251,0.599292912888366,-0.287542179939256,1.203861106734,-0.0240038406144983,0.752423033650834,5.47781500277307,4573,1839.41183685786,4166,1675.70297667829,407,163.70886017957,9.76956313010082,9.76956313010118
"37183054218","Census Tract 542.18","Census Tract 542.18, Wake County, North Carolina","00","37","183",,"054218",,,,,,,,8672,4142,2563,43,601,10,486,827,4499,2724,1267,21,204,1,131,151,4173,1418,1296,22,397,9,355,676,92.7539453211825,52.0558002936858,102.288871349645,104.761904761905,194.607843137255,900,270.992366412214,447.682119205298,-2.66453525910038E-15,-12.7838730459987,1.39307556250712,0.0290783150663247,2.39600958884672,0.0930864915450666,2.69248537395354,6.18013771407996,8672,2606.47564158148,4499,1352.22946396161,4173,1254.24617761987,92.7539453211825,92.7539453211824
"37183054219","Census Tract 542.19","Census Tract 542.19, Wake County, North Carolina","00","37","183",,"054219",,,,,,,,4130,3210,334,13,101,3,96,373,1775,1580,91,9,43,0,24,28,2355,1630,243,4,58,3,72,345,132.676056338028,103.164556962025,267.032967032967,44.4444444444444,134.883720930233,,300,1232.14285714286,-1.77635683940025E-15,-11.2901135627323,2.96040650683764,-0.192272277734202,0.0229853698461957,0.0726392251815981,0.9723425297548,7.4540122088463,4130,2576.42092920861,1775,1107.29955189959,2355,1469.12137730902,132.676056338028,132.676056338027
"37183054220","Census Tract 542.20","Census Tract 542.20, Wake County, North Carolina","00","37","183",,"054220",,,,,,,,6573,3785,1445,22,335,4,349,633,4349,3193,643,20,208,1,154,130,2224,592,802,2,127,3,195,503,51.1381926879742,18.5405574694645,124.727838258165,10,61.0576923076923,300,126.623376623377,386.923076923077,-6.21724893790088E-15,-15.8351208356461,7.19886537374602,-0.125173262400652,0.313898664369596,0.0378612212554428,1.76855596014787,6.64111287852782,6573,1243.50707482412,4349,822.805550907574,2224,420.701523916546,51.1381926879742,51.1301270941235
"37183054221","Census Tract 542.21","Census Tract 542.21, Wake County, North Carolina","00","37","183",,"054221",,,,,,,,7537,5307,1059,36,253,0,249,633,4087,3514,390,15,63,2,51,52,3450,1793,669,21,190,-2,198,581,84.4139955957915,51.0244735344337,171.538461538462,140,301.587301587302,-100,388.235294117647,1117.30769230769,-4.44089209850063E-15,-15.5673053633556,4.50823161969501,0.110626252628782,1.81530028890343,-0.0489356496207487,2.05584267276299,7.12624017898618,7537,719.552757253403,4087,390.182461193379,3450,329.370296060024,84.4139955957915,84.4144288425061
"37183054222","Census Tract 542.22","Census Tract 542.22, Wake County, North Carolina","00","37","183",,"054222",,,,,,,,8084,5956,966,22,245,4,351,540,4748,3846,599,19,107,1,100,76,3336,2110,367,3,138,3,251,464,70.2611625947767,54.8621944877795,61.2687813021703,15.7894736842105,128.971962616822,300,251,610.526315789474,4.44089209850063E-15,-7.32612955708948,-0.666308312007825,-0.128025988285596,0.777097427308126,0.028418955641418,2.2357599876945,5.07918748673886,8084,2143.64916558533,4748,1259.03590279554,3336,884.61326278979,70.2611625947767,70.2611625947768
"37183054223","Census Tract 542.23","Census Tract 542.23, Wake County, North Carolina","00","37","183",,"054223",,,,,,,,2723,1860,543,7,66,0,82,165,1748,1188,438,8,45,0,27,42,975,672,105,-1,21,0,55,123,55.7780320366133,56.5656565656566,23.972602739726,-12.5,46.6666666666667,,203.703703703704,292.857142857143,-6.21724893790088E-15,0.343627594749696,-5.11596695998407,-0.2005964951498,-0.150573426973043,0,1.46676207675778,3.65674721059943,2723,1872.91326937091,1748,1202.00184387518,975,670.91142549573,55.7780320366133,55.8161727383672
"37183054224","Census Tract 542.24","Census Tract 542.24, Wake County, North Carolina","00","37","183",,"054224",,,,,,,,4651,2791,1249,16,95,2,129,369,3106,1798,1123,13,41,1,59,71,1545,993,126,3,54,1,70,298,49.7424339987122,55.2280311457175,11.219946571683,23.0769230769231,131.707317073171,100,118.64406779661,419.718309859155,0,2.12064151157074,-9.30138752538245,-0.074532711671309,0.722545733402021,0.0108057548916981,0.87404781639991,5.64787942078939,4651,2940.01760881524,3106,1963.63766516422,1545,976.37994365102,49.7424339987122,49.7230197287627
"37183054303","Census Tract 543.03","Census Tract 543.03, Wake County, North Carolina","00","37","183",,"054303",,,,,,,,2783,1353,810,18,17,0,385,200,2500,1308,911,12,10,3,199,57,283,45,-101,6,7,-3,186,143,11.32,3.44036697247706,-11.0867178924259,50,70,-100,93.4673366834171,250.877192982456,3.5527136788005E-15,-3.70339920948616,-7.33471793029105,0.166784045993532,0.210851598993891,-0.12,5.87399209486166,4.90648939992813,2783,131.79025126431,2500,118.388655465604,283,13.401595798706,11.32,11.3199999999997
"37183054304","Census Tract 543.04","Census Tract 543.04, Wake County, North Carolina","00","37","183",,"054304",,,,,,,,5628,3306,1455,42,53,0,423,349,3148,2374,547,16,35,0,106,70,2480,932,908,26,18,0,317,279,78.7801778907243,39.2586352148273,165.99634369287,162.5,51.4285714285714,,299.056603773585,398.571428571429,8.88178419700125E-16,-16.6709563455187,8.47676664779208,0.238009444518197,-0.170097055112891,0,4.14877419040214,3.97750311791921,5628,374.942306797463,3148,209.722526971999,2480,165.219779825464,78.7801778907243,78.7801778907247
"37183054305","Census Tract 543.05","Census Tract 543.05, Wake County, North Carolina","00","37","183",,"054305",,,,,,,,3551,1678,1206,36,42,0,311,278,3034,1679,943,12,39,2,270,89,517,-1,263,24,3,-2,41,189,17.04021094265,-0.0595592614651578,27.8897136797455,200,7.69230769230769,-100,15.1851851851852,212.359550561798,8.88178419700125E-16,-8.08519126237941,2.88118306986231,0.618281461190707,-0.102666355044593,-0.0659195781147001,-0.14104673458617,4.89535939907185,3551,746.130104884405,3034,637.498940641871,517,108.631164242534,17.04021094265,17.04021094265
"37183054306","Census Tract 543.06","Census Tract 543.06, Wake County, North Carolina","00","37","183",,"054306",,,,,,,,3635,1536,1272,37,14,5,515,256,3530,1633,1397,20,14,0,353,113,105,-97,-125,17,0,5,162,143,2.97450424929179,-5.93998775260257,-8.94774516821761,85,0,,45.8923512747875,126.548672566372,2.66453525910038E-15,-4.00477728723342,-4.5819484006219,0.451309467679275,-0.0114561374113027,0.137551581843191,4.16781292984869,3.84150784589547,3635,334.357569085104,3530,324.685060711716,105,9.67250837338798,2.97450424929179,2.97904324645725
"37183054402","Census Tract 544.02","Census Tract 544.02, Wake County, North Carolina","00","37","183",,"054402",,,,,,,,8201,4904,1607,57,110,12,766,745,5408,3537,1275,41,36,1,369,149,2793,1367,332,16,74,11,397,596,51.6457100591716,38.6485722363585,26.0392156862745,39.0243902439024,205.555555555556,1100,107.588075880759,400,1.77635683940025E-15,-5.60552084859041,-3.981012111382,-0.0630989040880423,0.675619368109965,0.12783249481049,2.51709949861793,6.32908050252206,8201,523.171711449892,5408,344.999785656359,2793,178.171925793533,51.6457100591716,51.644068547626
"37183054403","Census Tract 544.03","Census Tract 544.03, Wake County, North Carolina","00","37","183",,"054403",,,,,,,,4159,2131,793,45,40,6,820,324,3886,2337,885,27,30,0,489,118,273,-206,-92,18,10,6,331,206,7.02521873391662,-8.81471972614463,-10.3954802259887,66.6666666666667,33.3333333333333,,67.6891615541922,174.576271186441,6.21724893790088E-15,-8.90068193824552,-3.70697729731094,0.387189010383326,0.189767597495191,0.144265448425102,7.13264439507448,4.75379278417837,4159,320.138722300637,3886,299.124567170059,273,21.014155130578,7.02521873391662,7.02521873391662
"37183054404","Census Tract 544.04","Census Tract 544.04, Wake County, North Carolina","00","37","183",,"054404",,,,,,,,6927,3276,2086,51,170,4,802,538,5660,3268,1612,33,62,0,503,182,1267,8,474,18,108,4,299,356,22.3851590106007,0.244798041615667,29.4044665012407,54.5454545454545,174.193548387097,,59.4433399602386,195.604395604396,-8.88178419700125E-16,-10.4453153813546,1.63348111374501,0.153210589382153,1.35875850170965,0.057745055579616,2.69095784866,4.55116227227814,6927,616.025876947326,5660,503.350146314691,1267,112.675730632635,22.3851590106007,22.3851590106007
"37183054501","Census Tract 545.01","Census Tract 545.01, Wake County, North Carolina","00","37","183",,"054501",,,,,,,,5763,2845,1249,36,309,1,847,476,4471,2120,1369,33,109,0,687,153,1292,725,-120,3,200,1,160,323,28.8973384030418,34.1981132075472,-8.76552227903579,9.09090909090909,183.48623853211,,23.2896652110626,211.111111111111,1.77635683940025E-15,1.94996400929227,-8.94680830709079,-0.113415264150682,2.92385738574847,0.0173520735727919,-0.668483686081855,4.8375337887098,5763,4085.76401546372,4471,3169.78152232141,1292,915.98249314231,28.8973384030418,28.8973384030419
"37183054502","Census Tract 545.02","Census Tract 545.02, Wake County, North Carolina","00","37","183",,"054502",,,,,,,,3898,1409,1527,36,28,0,650,248,3290,1437,1265,30,28,2,447,81,608,-28,262,6,0,-2,203,167,18.4802431610942,-1.94850382741823,20.7114624505929,20,0,-100,45.413870246085,206.172839506173,8.88178419700125E-16,-7.53106963121919,0.724087327146178,0.0116964353943493,-0.132746744102267,-0.060790273556231,3.08859192072624,3.90023096561092,3898,1068.28198114042,3290,901.654109274496,608,166.627871865924,18.4802431610942,18.4802431610941
"37183980100","Census Tract 9801","Census Tract 9801, Wake County, North Carolina","00","37","183",,"980100",,,,,,,,2,0,0,0,0,0,0,2,2,0,1,0,1,0,0,0,0,0,-1,0,-1,0,0,2,0,,-100,,-100,,,,0,0,-50,0,-50,0,0,100,2,0.276285559196295,2,0.276285559196295,0,0,0,0
"37183980200","Census Tract 9802","Census Tract 9802, Wake County, North Carolina","00","37","183",,"980200",,,,,,,,0,0,0,0,0,0,0,0,30,28,0,0,0,0,1,1,-30,-28,0,0,0,0,-1,-1,-100,-100,,,,,-100,-100,,,,,,,,,0,0,30,3.63549046806946,-30,-3.63549046806946,-100,-100
